productId,userId,score,timestamp,label,name,tags,productCategory1,productCategory2,productCategory3,productRatingCount,productAvgRating,productRatingStddev,userRatedProduct1,userRatedProduct2,userRatedProduct3,userRatingCount,userAvgRating,userRatingStddev,userCategory1,userCategory2,userCategory3,userTag1,userTag2,userTag3
407523,10355,4.0,1300636800,1,送你一颗子弹,书|到货速度快|散文|刘瑜的书必须支持|有破损,卡通,音像,图书音像,307,4.42,0.93,228884,442353,145218,6,4.67,0.52,图书音像,文学艺术,哲学/宗教,书,励志,值得一读再读
407816,3154,5.0,1398441600,1,"\"幸福了吗?(附完整版\"\"白岩松耶鲁大学演讲\"\"光盘1张)\"",书|教育类|鸡汤|励志|白岩松|演讲,图书音像,外语,少儿/教育图书,496,4.47,0.89,204025,228884,14103,7,4.29,1.11,存储设备,电脑/办公,图书音像,好用,质量好,容量挺大的
425715,12492,5.0,1379001600,1,我们仨(大字版),书|散文|文学|杨绛|钱钟书|好看|很感人,文学艺术,文学类,图书音像,417,4.56,0.76,457976,410716,259637,3,5.00,0.00,图书音像,少儿/教育图书,少儿,书,教育类,少儿图书
457976,114240,5.0,1383926400,1,我们仨,书|散文|文学|杨绛|钱钟书|好看|很感人,传记,人文社科类图书,图书音像,396,4.55,0.77,109236,184282,,2,4.50,0.71,文学艺术,图书音像,小说,书,好看,内容不错
470839,551771,5.0,1278691200,1,韩寒:独唱团(第1辑),书|杂志|韩寒|文学|独唱团|好看|只出了一期|呵呵,青春文学,文学艺术,图书音像,510,4.45,0.86,300265,425715,457976,3,4.67,0.58,图书音像,传记,人文社科类图书,书,散文,文学
487126,15039,5.0,1362672000,1,虚实之间,书|文学|小说|好看|内容不错|到货速度快,文学艺术,文学类,图书音像,305,4.59,0.79,90564,,,2,2.50,2.12,政治/军事,人文社科类图书,图书音像,书,小说,文学作品
487126,4949,5.0,1336492800,1,虚实之间,书|文学|小说|好看|内容不错|到货速度快,文学艺术,文学类,图书音像,305,4.59,0.79,126767,6797,438242,3,4.67,0.58,外设产品,电脑/办公,电脑音箱,外观漂亮,飞利浦,雅兰仕
505556,2739,5.0,1353686400,1,Casio 卡西欧EDIFICE系列三眼六针石英男表 EF-305D-1AVDR,卡西欧|手表|男士|质量好|不贵,钟表/首饰/眼镜/礼品,钟表,手表,172,3.96,1.03,109236,138554,470839,14,4.21,0.89,图书音像,文学艺术,少儿/教育图书,书,好看,教育类
507644,1475,3.0,1340640000,0,你是人间的四月天,书|文学|诗词|林徽因|写的不错|真好,小说,文学艺术,图书音像,322,4.29,0.99,156103,302217,90897,5,4.20,0.84,彩妆,香水,美妆个护,好用,化妆品,伊丽莎白
507644,8516,5.0,1342972800,1,你是人间的四月天,书|文学|诗词|林徽因|写的不错|真好,小说,文学艺术,图书音像,322,4.29,0.99,410716,470839,459600,7,4.71,0.49,图书音像,外语,少儿/教育图书,书,教育类,文学
511015,1277,1.0,1323187200,0,万历十五年,书|历史类|黄仁宇|政治类|军事类|值得一读再读|大历史观代表作,政治/军事,人文社科类图书,图书音像,282,4.41,0.87,139060,126767,122417,4,4.50,0.58,图书音像,文学艺术,文学类,到货速度快,书,好看
520943,120108,5.0,1354291200,1,穆斯林的葬礼,小说|书|好看|文学|狗血|很感人,工艺饰品,家具/家装/建材,,490,4.53,0.89,231449,218439,206404,4,4.25,0.50,图书音像,人文社科类图书,政治/军事,书,小说,好看
520943,4717,4.0,1347724800,1,穆斯林的葬礼,小说|书|好看|文学|狗血|很感人,工艺饰品,家具/家装/建材,,490,4.53,0.89,66003,323519,218439,8,4.62,0.74,图书音像,文学艺术,人文社科类图书,书,到货速度快,好看
8195,16109,2.0,1338825600,0,Kingston 金士顿 Class4 32G TF卡(micro SD)手机存储卡,存储卡|金士顿|SD卡|容量挺大的|速度快|好用,存储设备,存储卡,电脑/办公,1398,4.41,1.04,459600,508447,460360,3,4.67,0.58,图书音像,收纳整理,收纳,书,家居生活,好用
8195,90856,5.0,1372176000,1,Kingston 金士顿 Class4 32G TF卡(micro SD)手机存储卡,存储卡|金士顿|SD卡|容量挺大的|速度快|好用,存储设备,存储卡,电脑/办公,1398,4.41,1.04,286997,505556,437230,3,4.67,0.58,小说,文学艺术,图书音像,书,散文,文学
90897,20935,5.0,1366992000,1,Elizabeth Arden伊丽莎白雅顿绿茶香水30ml(进),化妆品|伊丽莎白|香水|绿茶味|好用|到货速度快|用起来很舒服,彩妆,香水,美妆个护,516,4.12,1.02,156103,109236,57272,10,4.30,0.82,图书音像,青春文学,文学艺术,书,鸡汤,励志
102886,28370,5.0,1396886400,1,"背包十年:我的职业是旅行(历经十年,如何从菜鸟背包客成为职业旅行家)",书|旅行|背包客必看|好看|励志|内容不错,旅游/地图,生活类图书,图书音像,329,4.10,1.08,126767,8195,57272,10,4.20,0.92,图书音像,文学艺术,存储设备,书,内容丰富,金士顿
104168,1610,5.0,1377014400,1,谢谢你离开我,书|教育类|少儿图书|好看|很有教育意义|内容不错,图书音像,少儿,少儿/教育图书,371,4.56,0.78,511015,489369,367460,14,4.36,0.84,图书音像,文学艺术,少儿/教育图书,书,好用,质量好
122417,123849,3.0,1356796800,0,不能承受的生命之轻,哲学类|书|小说|米兰昆德拉|媚俗|好看|看不懂,哲学/宗教,人文社科类图书,图书音像,604,4.32,0.99,90564,127544,102383,3,5.00,0.00,图书音像,经管类图书,投资理财,书,好看,经管类
122417,57539,5.0,1369411200,1,不能承受的生命之轻,哲学类|书|小说|米兰昆德拉|媚俗|好看|看不懂,哲学/宗教,人文社科类图书,图书音像,604,4.32,0.99,206404,253869,228884,4,5.00,0.00,图书音像,少儿/教育图书,外语,书,教育类,励志
13316,25861,5.0,1348070400,1,Kingston 金士顿 DataTraveler 101 G2 32GB 优盘,优盘|金士顿|好用|容量挺大的|速度快,存储设备,U盘,电脑/办公,1136,4.15,1.16,333125,407816,206404,10,4.50,0.71,图书音像,生活类图书,青春文学,书,教育类,到货速度快
138554,47,4.0,1273248000,1,这些都是你给我的爱,书|少儿图书|教育类|励志|鸡汤|好看|内容不错,图书音像,少儿,少儿/教育图书,273,4.51,0.90,218439,,,2,4.00,1.41,哲学/宗教,人文社科类图书,图书音像,书,小说,好看
139060,15806,5.0,1324396800,1,"Neutrogena露得清深层净化洗面乳二支特惠装100g*2(特卖)(新老包装更替中,随机发货)",洗面奶|化妆品|露得清|好用|用起来很舒服|到货速度快,洁面,面部护理,美妆个护,331,4.59,0.75,13543,6797,314081,10,3.90,1.37,图书音像,文学艺术,青春文学,书,文学,好看
14103,11789,5.0,1338393600,1,SanDisk 闪迪 microSDXC Class10 64GB至尊高速移动存储卡 UHS-1制式 读写速度最高可达30MB/s,存储卡|SD卡|容量挺大的|闪迪|速度快|好用,存储设备,存储卡,电脑/办公,1652,4.52,0.85,511015,48907,,3,3.33,1.15,洁面,面部护理,美妆个护,好用,女士专用,洗脸用的
14103,5769,1.0,1368028800,0,SanDisk 闪迪 microSDXC Class10 64GB至尊高速移动存储卡 UHS-1制式 读写速度最高可达30MB/s,存储卡|SD卡|容量挺大的|闪迪|速度快|好用,存储设备,存储卡,电脑/办公,1652,4.52,0.85,13316,,,2,3.50,0.71,存储设备,U盘,电脑/办公,优盘,金士顿,好用
14103,8439,5.0,1350316800,1,SanDisk 闪迪 microSDXC Class10 64GB至尊高速移动存储卡 UHS-1制式 读写速度最高可达30MB/s,存储卡|SD卡|容量挺大的|闪迪|速度快|好用,存储设备,存储卡,电脑/办公,1652,4.52,0.85,326582,6797,,3,3.67,0.58,家用电器,个人护理电器,电动剃须刀,好用,飞利浦,剃须刀
155001,2776,4.0,1373644800,1,PHILIPS飞利浦HP8203/00均衡呵护系列负离子功能电吹风,飞利浦|电吹风|外观漂亮|质量好|家用电器,家用电器,电吹风,个人护理电器,421,4.54,0.79,116405,21643,204025,18,4.56,1.04,图书音像,少儿/教育图书,少儿,书,小说,到货速度快
183418,90238,5.0,1396022400,1,谁的青春不迷茫,书|少儿图书|鸡汤|呵呵|励志|垃圾,图书音像,少儿,少儿/教育图书,907,4.27,1.13,250451,8195,,3,4.00,1.73,存储设备,存储卡,电脑/办公,存储卡,金士顿,SD卡
183679,119857,5.0,1389283200,1,全新Kindle Paperwhite电子书阅读器,电子产品|亚马逊|电纸书|kindle|好用|到货速度快|质量好,数码影音,电纸书/电子阅览器,手机/数码,520,4.40,1.01,259637,323519,14103,4,4.75,0.50,图书音像,电脑/办公,青春文学,书,到货速度快,好用
184282,58303,5.0,1356710400,1,追风筝的人,书|小说|文学|很感动|哭的稀里哗啦|好看|到货速度快|内容挺好|内容不错,小说,文学艺术,图书音像,1079,4.61,0.75,127544,32512,,4,4.00,1.15,杯具/水壶,厨房/餐具,家居生活,好用,水壶,乐扣乐扣
201454,1861,5.0,1364400000,1,小王子(65周年纪念版),书|小说|文学|很感动|哭的稀里哗啦|看了很多遍|法国,图书音像,少儿,少儿/教育图书,352,4.69,0.65,122417,90564,109236,15,4.33,1.23,图书音像,文学艺术,青春文学,书,好看,小说
203971,19974,5.0,1295452800,1,如何说孩子才会听 怎么听孩子才肯说(2012修订版),书|教育类|少儿图书|到货速度快|有破损|很有启发,亲子/家教,生活类图书,图书音像,583,4.50,0.81,470839,437230,122417,7,4.71,0.49,图书音像,文学艺术,青春文学,书,文学,小说
203971,568,4.0,1257350400,1,如何说孩子才会听 怎么听孩子才肯说(2012修订版),书|教育类|少儿图书|到货速度快|有破损|很有启发,亲子/家教,生活类图书,图书音像,583,4.50,0.81,186429,231449,258451,7,3.43,1.27,文学艺术,图书音像,文学类,书,文学,到货速度快
203971,67427,5.0,1350316800,1,如何说孩子才会听 怎么听孩子才肯说(2012修订版),书|教育类|少儿图书|到货速度快|有破损|很有启发,亲子/家教,生活类图书,图书音像,583,4.50,0.81,259637,228884,160597,6,4.33,0.52,图书音像,经管类图书,少儿,书,励志,好看
204025,27163,5.0,1357401600,1,围城,书|小说|文学|钱钟书|讽刺很犀利|好看|有破损,小说,文学艺术,图书音像,528,4.39,0.98,425715,457976,487126,7,4.86,0.38,图书音像,文学艺术,青春文学,好看,书,内容不错
206404,7000,5.0,1324051200,1,0-3岁小婴孩必备全书:经典童话本(套装10本)(童话大师传世名作),书|教育类|童话|好看|内容丰富|孩子看了很喜欢,图书音像,少儿,少儿/教育图书,617,4.42,0.92,154318,13543,286997,4,4.00,1.41,面部护理,美妆个护,化妆水/爽肤水,化妆品,面部护理,用起来很舒服
21643,32769,5.0,1353686400,1,L'OREAL PARIS巴黎欧莱雅男士劲能醒肤露 8重功效50ml,好用|护肤品|到货速度快|欧莱雅,男士乳液/面霜,男士护肤,美妆个护,313,4.38,1.01,470839,438242,231449,3,5.00,0.00,青春文学,文学艺术,图书音像,书,文学,狗血
218439,156447,5.0,1370361600,1,何以笙箫默(7周年精装珍藏版),书|小说|好看|垃圾|呵呵|狗血爱情,哲学/宗教,人文社科类图书,图书音像,627,4.55,0.83,126767,14103,,2,5.00,0.00,存储设备,存储卡,电脑/办公,存储卡,SD卡,容量挺大的
218439,24805,5.0,1376323200,1,何以笙箫默(7周年精装珍藏版),书|小说|好看|垃圾|呵呵|狗血爱情,哲学/宗教,人文社科类图书,图书音像,627,4.55,0.83,33864,499898,442300,3,4.67,0.58,文学艺术,文学类,图书音像,书,文学,诗词
218439,76217,5.0,1382544000,1,何以笙箫默(7周年精装珍藏版),书|小说|好看|垃圾|呵呵|狗血爱情,哲学/宗教,人文社科类图书,图书音像,627,4.55,0.83,14103,253869,145218,4,4.25,1.50,图书音像,亲子/家教,生活类图书,书,到货速度快,好用
228884,8891,5.0,1338307200,1,撒哈拉的故事,书|三毛|散文|好看|励志|内容不错|还不错,图书音像,少儿,少儿/教育图书,648,4.73,0.67,116405,407816,314081,5,4.80,0.45,图书音像,少儿/教育图书,文学艺术,书,教育类,很有启发
231449,23322,5.0,1321286400,1,"\"致我们终将逝去的青春(附\"\"致青春\"\"珍藏卡册)\"",书|狗血|看了电影买的书|有破损|到货速度快|小说|青春文学|文学,青春文学,文学艺术,图书音像,709,4.47,0.92,286997,218439,470839,4,4.50,0.58,美妆个护,图书音像,沐浴露,用起来很舒服,书,好看
231449,26849,5.0,1386000000,1,"\"致我们终将逝去的青春(附\"\"致青春\"\"珍藏卡册)\"",书|狗血|看了电影买的书|有破损|到货速度快|小说|青春文学|文学,青春文学,文学艺术,图书音像,709,4.47,0.92,300265,145218,,3,3.00,1.73,亲子/家教,生活类图书,图书音像,书,教育类,写的很好
231449,97332,5.0,1367942400,1,"\"致我们终将逝去的青春(附\"\"致青春\"\"珍藏卡册)\"",书|狗血|看了电影买的书|有破损|到货速度快|小说|青春文学|文学,青春文学,文学艺术,图书音像,709,4.47,0.92,138554,407816,,2,5.00,0.00,图书音像,少儿/教育图书,外语,书,教育类,鸡汤
250451,16243,5.0,1373126400,1,最好的时光在路上:中国国家地理,书|旅行|国家地理系列|好看|内容丰富,旅游/地图,生活类图书,图书音像,481,4.42,0.93,13316,14103,,2,4.50,0.71,存储设备,电脑/办公,存储卡,容量挺大的,速度快,好用
250451,31431,5.0,1369756800,1,最好的时光在路上:中国国家地理,书|旅行|国家地理系列|好看|内容丰富,旅游/地图,生活类图书,图书音像,481,4.42,0.93,314081,,,2,4.00,1.41,政治/军事,人文社科类图书,图书音像,书,军事类,政治类
253869,10455,5.0,1328198400,1,牛津高阶英汉双解词典(第7版),书|英语|词典|好用|不愧是牛津大学出的|经典|到货速度快,图书音像,外语,少儿/教育图书,338,4.39,0.96,286997,499898,,3,4.00,1.73,文学艺术,文学类,图书音像,书,经典,传统文化
260348,81644,5.0,1394553600,1,西尔斯亲密育儿百科(全球最权威最受欢迎的育儿百科最新定本),书|育儿类|教育类|不错|内容丰富|西尔斯,育儿/早教,生活类图书,图书音像,372,4.58,0.84,90564,275707,,2,5.00,0.00,图书音像,少儿,少儿/教育图书,书,好看,教育类
275707,26009,3.0,1355328000,0,猜猜我有多爱你,书|教育类|不错|内容丰富|少儿图书|好看,图书音像,少儿,少儿/教育图书,364,4.46,0.93,286997,204025,90564,5,4.60,0.55,图书音像,文学艺术,青春文学,书,小说,有破损
286997,1861,5.0,1311004800,1,千纤草黄瓜水500ml,化妆品|面部护理|千纤草|到货速度快|用起来很舒服,面部护理,美妆个护,化妆水/爽肤水,3355,4.34,0.94,438242,470839,253869,4,3.50,1.73,图书音像,外语,少儿/教育图书,书,英语,词典
286997,58303,5.0,1387382400,1,千纤草黄瓜水500ml,化妆品|面部护理|千纤草|到货速度快|用起来很舒服,面部护理,美妆个护,化妆水/爽肤水,3355,4.34,0.94,505556,275707,501559,10,4.60,0.84,图书音像,少儿,少儿/教育图书,书,好看,质量好
294209,104487,5.0,1379692800,1,不畏将来 不念过去,书|军事类|政治类|好看|有破损|内容不错,政治/军事,人文社科类图书,图书音像,426,4.31,1.03,119166,,,3,2.33,1.53,网络设备,网卡,电脑/办公,网卡,电子产品,TP-LINK
302217,27856,5.0,1386432000,1,Elizabeth Arden伊丽莎白雅顿绿茶香水50ml(进)(特卖),化妆品|伊丽莎白|香水|好用|很香|到货速度快,彩妆,香水,美妆个护,517,4.12,1.02,90897,323519,109236,7,4.00,1.41,图书音像,青春文学,文学艺术,书,到货速度快,内容丰富
314081,24701,3.0,1310486400,0,"时寒冰说:经济大棋局,我们怎么办",书|军事类|政治类|时寒冰|经管类|扯淡|很有启发|好看,政治/军事,人文社科类图书,图书音像,292,4.64,0.82,75701,,,3,3.00,2.00,经管类图书,成功/励志,图书音像,书,经管类,励志
365357,14990,3.0,1310659200,0,怀孕40周完美方案(升级畅销版),书|育儿类|教育类|内容丰富|有破损|胎教类|到货速度快|孕妇必读,孕产/胎教,生活类图书,图书音像,444,4.33,0.99,407816,6797,186429,3,4.33,0.58,图书音像,小说,文学艺术,书,很感动,塞林格
379243,3224,4.0,1333468800,1,苏菲的世界,书|哲学类|通俗易懂|值得一读再读,图书音像,少儿/教育图书,考试,423,4.00,1.13,14103,473113,90564,7,4.00,0.58,图书音像,外语,少儿/教育图书,书,小说,文学
379243,908,3.0,1331049600,0,苏菲的世界,书|哲学类|通俗易懂|值得一读再读,图书音像,少儿/教育图书,考试,423,4.00,1.13,13316,323519,33864,6,3.83,1.47,电脑/办公,图书音像,存储设备,书,优盘,容量挺大的
387693,2426,5.0,1395590400,1,我的第一本专注力训练书,书|少儿图书|教育类|内容丰富|很有启发,图书音像,少儿,少儿/教育图书,484,4.67,0.72,204025,160597,13316,6,4.50,0.55,图书音像,电脑/办公,小说,书,外观漂亮,质量好
387693,46712,5.0,1378569600,1,我的第一本专注力训练书,书|少儿图书|教育类|内容丰富|很有启发,图书音像,少儿,少儿/教育图书,484,4.67,0.72,14103,206404,260348,4,4.75,0.50,图书音像,生活类图书,亲子/家教,书,教育类,内容丰富
407523,1022,5.0,1316102400,1,送你一颗子弹,书|到货速度快|散文|刘瑜的书必须支持|有破损,卡通,音像,图书音像,307,4.42,0.93,302217,90897,160597,4,4.25,0.50,图书音像,彩妆,香水,书,文学,小说
407816,2097,5.0,1317225600,1,"\"幸福了吗?(附完整版\"\"白岩松耶鲁大学演讲\"\"光盘1张)\"",书|教育类|鸡汤|励志|白岩松|演讲,图书音像,外语,少儿/教育图书,496,4.47,0.89,155001,437230,499898,3,4.33,0.58,文学艺术,图书音像,文学类,书,文学,经典
438242,177077,5.0,1345478400,1,EARISE 雅兰仕AL-202 2.0声道 线控 笔记本音箱 (黑色),雅兰仕|音箱|电子产品|外观漂亮,外设产品,电脑/办公,电脑音箱,321,4.32,1.04,184282,470839,,2,5.00,0.00,文学艺术,图书音像,青春文学,书,文学,好看
442353,19700,4.0,1327852800,1,三国演义,书|文学|四大名著|罗贯中|好看|值得一读再读|传统文化|小说,小说,文学艺术,图书音像,249,4.39,0.85,139060,116405,145218,4,4.75,0.50,图书音像,小说,文学艺术,书,内容不错,到货速度快
443787,953,4.0,1290355200,1,美的加湿器S20U-M米宝宝(颜色随机),美的|家用电器|加湿器|外观漂亮|质量好|好用,家用电器,加湿/除湿器,生活电器,266,4.17,1.08,126767,437230,184282,6,4.17,0.41,图书音像,文学艺术,文学类,书,文学,好看
457976,36880,5.0,1384704000,1,我们仨,书|散文|文学|杨绛|钱钟书|好看|很感人,传记,人文社科类图书,图书音像,396,4.55,0.77,406697,260348,443787,7,4.57,0.53,图书音像,文学艺术,小说,好用,书,到货速度快
473113,16450,5.0,1373817600,1,活着,书|小说|余华|很感人|文学|看的很压抑|写的很好,音像,图书音像,有声读物,741,4.64,0.70,459600,511015,258451,3,4.67,0.58,图书音像,家用电器,厨房电器,书,小熊,家用电器
474201,2209,5.0,1373558400,1,如何说孩子才会听 怎么听孩子才肯说,书|教育类|育儿类|内容丰富|很有启发,亲子/家教,生活类图书,图书音像,611,4.47,0.83,203971,8195,474853,4,4.50,1.00,睫毛膏,彩妆,美妆个护,好用,化妆品,睫毛膏
474853,8765,4.0,1369065600,1,查名一猫防水防泪睫毛组合(睫毛膏8ml+眼线液6ml),化妆品|睫毛膏|好用|质量好|用起来很舒服,睫毛膏,彩妆,美妆个护,398,3.94,1.16,62138,407523,443787,5,4.20,1.10,家用电器,加湿/除湿器,生活电器,好用,美的,家用电器
487126,55193,5.0,1381507200,1,虚实之间,书|文学|小说|好看|内容不错|到货速度快,文学艺术,文学类,图书音像,305,4.59,0.79,184282,489369,470839,13,4.69,0.63,图书音像,生活类图书,文学艺术,书,教育类,文学
489369,4438,4.0,1366732800,1,英语词汇的奥秘(修订本),书|词典|英语|教育类|写的不错,图书音像,少儿/教育图书,考试,249,4.41,0.82,507644,218439,442353,15,4.13,1.41,图书音像,美妆个护,文学艺术,书,好看,到货速度快
489369,62433,4.0,1339171200,1,英语词汇的奥秘(修订本),书|词典|英语|教育类|写的不错,图书音像,少儿/教育图书,考试,249,4.41,0.82,145218,228884,,4,3.50,1.91,图书音像,少儿,少儿/教育图书,书,三毛,散文
517740,7984,5.0,1316620800,1,步步惊心(新版)(附精美明信片),书|青春文学|步步惊心|垃圾|狗血|呵呵|小说,青春文学,文学艺术,图书音像,286,4.58,0.79,275707,,,2,3.50,2.12,图书音像,少儿,少儿/教育图书,书,教育类,不错
57272,20325,2.0,1343750400,0,"因为痛,所以叫青春:写给独自站在人生路口的你(精装版)",好看|内容丰富|书|青春文学|小说|励志|不贵|内容不错,青春文学,文学艺术,图书音像,936,4.40,0.91,156103,145218,,2,5.00,0.00,图书音像,亲子/家教,生活类图书,书,教育类,写的很好
62138,10455,4.0,1366732800,1,WD 西部数据 My Passport 2.5' USB3.0 2TB移动硬盘(黑色 WDBY8L0020BBK-PESN-CH),WD|西部数据|硬盘|容量挺大的|速度快|好用,存储设备,移动硬盘,电脑/办公,223,4.54,0.78,184282,160597,154318,11,4.45,0.93,图书音像,文学艺术,面部护理,书,到货速度快,文学
62138,21931,5.0,1363708800,1,WD 西部数据 My Passport 2.5' USB3.0 2TB移动硬盘(黑色 WDBY8L0020BBK-PESN-CH),WD|西部数据|硬盘|容量挺大的|速度快|好用,存储设备,移动硬盘,电脑/办公,223,4.54,0.78,14103,286997,,3,4.00,1.00,面部护理,美妆个护,化妆水/爽肤水,化妆品,面部护理,千纤草
8195,22339,5.0,1349539200,1,Kingston 金士顿 Class4 32G TF卡(micro SD)手机存储卡,存储卡|金士顿|SD卡|容量挺大的|速度快|好用,存储设备,存储卡,电脑/办公,1398,4.41,1.04,14103,323519,,2,5.00,0.00,电脑/办公,外设产品,鼠标,好用,电子产品,鼠标
8195,33099,4.0,1387382400,1,Kingston 金士顿 Class4 32G TF卡(micro SD)手机存储卡,存储卡|金士顿|SD卡|容量挺大的|速度快|好用,存储设备,存储卡,电脑/办公,1398,4.41,1.04,231449,218439,,3,4.33,1.15,图书音像,哲学/宗教,人文社科类图书,书,小说,好看
8195,91419,4.0,1366732800,1,Kingston 金士顿 Class4 32G TF卡(micro SD)手机存储卡,存储卡|金士顿|SD卡|容量挺大的|速度快|好用,存储设备,存储卡,电脑/办公,1398,4.41,1.04,14103,138554,,2,4.50,0.71,图书音像,少儿,少儿/教育图书,书,少儿图书,教育类
102383,14696,5.0,1368892800,1,"30年后,你拿什么养活自己?",书|经管类|励志|鸡汤|好看|到货速度快,经管类图书,图书音像,投资理财,339,3.70,1.24,231449,183418,6797,10,4.30,0.82,图书音像,家用电器,个人护理电器,书,飞利浦,外观漂亮
102383,23726,3.0,1320422400,0,"30年后,你拿什么养活自己?",书|经管类|励志|鸡汤|好看|到货速度快,经管类图书,图书音像,投资理财,339,3.70,1.24,460360,32512,437230,4,4.25,0.96,家居生活,小说,文学艺术,好用,到货速度快,质量好
109236,13223,5.0,1339084800,1,"因为痛,所以叫青春:写给独自站在人生路口的你",青春文学|书|内容不错|好看|鸡汤,青春文学,文学艺术,图书音像,738,4.43,0.91,13543,218439,,2,5.00,0.00,图书音像,哲学/宗教,人文社科类图书,书,小说,好看
13316,16605,5.0,1367769600,1,Kingston 金士顿 DataTraveler 101 G2 32GB 优盘,优盘|金士顿|好用|容量挺大的|速度快,存储设备,U盘,电脑/办公,1136,4.15,1.16,126767,286997,365357,5,3.60,1.67,孕产/胎教,生活类图书,图书音像,到货速度快,书,育儿类
13316,18442,4.0,1326297600,1,Kingston 金士顿 DataTraveler 101 G2 32GB 优盘,优盘|金士顿|好用|容量挺大的|速度快,存储设备,U盘,电脑/办公,1136,4.15,1.16,260348,407816,,2,4.50,0.71,图书音像,外语,少儿/教育图书,书,教育类,鸡汤
13543,198,4.0,1312992000,1,蔡康永的说话之道,蔡康永|写的真好|不贵|内容不错|书,青春文学,文学艺术,图书音像,457,4.19,1.06,90564,204025,126767,4,4.25,0.96,图书音像,灯具,台灯,书,小说,好看
139060,1433,4.0,1364918400,1,"Neutrogena露得清深层净化洗面乳二支特惠装100g*2(特卖)(新老包装更替中,随机发货)",洗面奶|化妆品|露得清|好用|用起来很舒服|到货速度快,洁面,面部护理,美妆个护,331,4.59,0.75,204025,387693,487126,21,4.38,0.97,图书音像,文学艺术,少儿/教育图书,书,好看,小说
14103,34589,5.0,1394035200,1,SanDisk 闪迪 microSDXC Class10 64GB至尊高速移动存储卡 UHS-1制式 读写速度最高可达30MB/s,存储卡|SD卡|容量挺大的|闪迪|速度快|好用,存储设备,存储卡,电脑/办公,1652,4.52,0.85,33864,443787,499898,3,4.67,0.58,文学艺术,文学类,图书音像,书,经典,传统文化
14103,42734,5.0,1388851200,1,SanDisk 闪迪 microSDXC Class10 64GB至尊高速移动存储卡 UHS-1制式 读写速度最高可达30MB/s,存储卡|SD卡|容量挺大的|闪迪|速度快|好用,存储设备,存储卡,电脑/办公,1652,4.52,0.85,302217,90897,,2,5.00,0.00,彩妆,香水,美妆个护,化妆品,伊丽莎白,香水
160597,5985,5.0,1385049600,1,白鹿原,书|小说|文学|好看|内容不错|中国现代最好的小说|对那个时代描写很好|陈忠实的代表作,小说,文学艺术,图书音像,411,4.51,0.91,8195,184282,460360,9,4.44,1.33,图书音像,电脑/办公,小说,到货速度快,好用,书
183679,18157,5.0,1395244800,1,全新Kindle Paperwhite电子书阅读器,电子产品|亚马逊|电纸书|kindle|好用|到货速度快|质量好,数码影音,电纸书/电子阅览器,手机/数码,520,4.40,1.01,184282,294209,3982,11,4.64,0.67,图书音像,文学艺术,青春文学,书,好看,内容不错
184282,12695,5.0,1384617600,1,追风筝的人,书|小说|文学|很感动|哭的稀里哗啦|好看|到货速度快|内容挺好|内容不错,小说,文学艺术,图书音像,1079,4.61,0.75,250451,294209,109236,5,4.60,0.55,图书音像,文学艺术,青春文学,书,好看,内容不错
184282,13727,5.0,1371657600,1,追风筝的人,书|小说|文学|很感动|哭的稀里哗啦|好看|到货速度快|内容挺好|内容不错,小说,文学艺术,图书音像,1079,4.61,0.75,474853,6797,507644,6,3.33,1.51,小说,文学艺术,图书音像,好用,书,文学
184282,198605,5.0,1364745600,1,追风筝的人,书|小说|文学|很感动|哭的稀里哗啦|好看|到货速度快|内容挺好|内容不错,小说,文学艺术,图书音像,1079,4.61,0.75,204025,122417,473113,5,5.00,0.00,图书音像,小说,文学艺术,书,好看,小说
184282,20318,5.0,1392998400,1,追风筝的人,书|小说|文学|很感动|哭的稀里哗啦|好看|到货速度快|内容挺好|内容不错,小说,文学艺术,图书音像,1079,4.61,0.75,14103,410716,470839,4,4.75,0.50,图书音像,杯具/水壶,厨房/餐具,好用,到货速度快,书
184282,62258,4.0,1380038400,1,追风筝的人,书|小说|文学|很感动|哭的稀里哗啦|好看|到货速度快|内容挺好|内容不错,小说,文学艺术,图书音像,1079,4.61,0.75,425715,457976,66003,4,4.00,2.00,图书音像,手机,手机通讯,书,散文,文学
184282,63051,1.0,1395936000,0,追风筝的人,书|小说|文学|很感动|哭的稀里哗啦|好看|到货速度快|内容挺好|内容不错,小说,文学艺术,图书音像,1079,4.61,0.75,156103,410608,473113,5,3.60,1.67,图书音像,音像,有声读物,书,小说,余华
186429,17009,5.0,1343836800,1,麦田里的守望者,书|很感动|塞林格|有点颓废|小说|好看|内容不错|文学,小说,文学艺术,图书音像,536,4.05,1.17,139060,6797,302217,14,4.07,1.21,图书音像,美妆个护,亲子/家教,到货速度快,好用,书
206404,2459,5.0,1338307200,1,0-3岁小婴孩必备全书:经典童话本(套装10本)(童话大师传世名作),书|教育类|童话|好看|内容丰富|孩子看了很喜欢,图书音像,少儿,少儿/教育图书,617,4.42,0.92,443787,492579,460360,13,3.85,0.90,图书音像,文学艺术,文学类,书,文学,很感人
206404,2925,5.0,1317744000,1,0-3岁小婴孩必备全书:经典童话本(套装10本)(童话大师传世名作),书|教育类|童话|好看|内容丰富|孩子看了很喜欢,图书音像,少儿,少儿/教育图书,617,4.42,0.92,520943,425715,457976,6,4.50,1.22,图书音像,文学艺术,小说,书,文学,散文
